Access to electricity (% of population),Access to clean fuels for cooking,Renewable energy share in the total final energy consumption (%),Primary energy consumption per capita (kWh/person),gdp_per_capita
1.0,1.0,,0.775505925702255,0.16205851845348493
0.3695044983955261,0.348,0.4947938359017076,0.01980920388817147,0.004066417591307484
0.37980972761736587,0.359,0.47719700124947934,0.021080037223516555,0.0043476854233149
0.35998529229998794,0.37,0.4556434818825489,0.021352401002759896,0.004614053113632669
0.41228152192868567,0.379,0.4546022490628904,0.021003553654230536,0.005833797208619638
0.35998529229998794,0.385,0.4152436484798001,0.021671918947212192,0.006646886429157907
0.46429148675109755,0.38799999999999996,0.41982507288629733,0.02192253746420249,0.007137314708617629
0.4926465687378069,0.384,0.45137442732194916,0.020975540418386993,0.007421291519166706
0.47706960318025815,0.376,0.41659725114535606,0.022029964988766217,0.008796291514888118
0.493382302100842,0.36700000000000005,0.41451478550603915,0.021992593729187424,0.01047000322925825
0.529103102720719,0.354,0.5342565597667638,0.020498325627359842,0.009700069439512793
0.559483547706479,0.3385,0.5159308621407747,0.02068601720443356,0.00939736409090818
0.559483547706479,0.324,0.49947938359017074,0.02108890180486932,0.010168753631838478
0.559483547706479,0.308,0.5164514785506039,0.020192833613642724,0.009771721233581285
0.5645469552041057,0.293,0.4445022907122032,0.020445409484271596,0.010216494066638165
0.6050542151851191,0.284,0.44283631820074965,0.02208245238739688,0.010410911560757916
0.5999908076874925,0.273,0.4072261557684298,0.024922053967918904,0.008973272490140297
0.6404980676685059,0.265,0.3823406913785922,0.023464028291726613,0.009383750184072037
0.6121429856817965,0.259,0.39493960849645976,0.024233686394093987,0.010127647993979591
0.655688290161386,0.252,0.3764056643065389,0.024543064145868133,0.010908566541183468
0.7002462761405008,0.247,0.38733860891295296,0.026587862340969843,0.010682307866048816
0.6999317372667481,0.242,,0.024454006003774304,0.011020086929411003
1.0,0.6459999999999999,0.14608496459808412,0.25443209272004463,0.04648657763191959
1.0,0.653,0.1613910870470637,0.2546540838537251,0.05663682641850914
1.0,0.6609999999999999,0.21532694710537276,0.24421569168020413,0.04908489119101679
0.9971482888973366,0.674,0.21314035818408994,0.2531150843791302,0.045570439310630484
1.0,0.679,0.18159100374843815,0.25693319862002223,0.05427155114243839
1.0,0.6920000000000001,0.2027280299875052,0.24293045291734047,0.047843674415573655
0.9991898548003797,0.7045,0.20855893377759266,0.24291648975324887,0.053833259940581676
0.99656498435361,0.716,0.24208663057059557,0.21702568382085471,0.05257706857019905
0.9989873185004747,0.73,0.2211578508954602,0.2410703586070788,0.044383733996189036
1.0,0.7440000000000001,0.21772178259058725,0.24783284644121337,0.04581174690672828
1.0,0.757,0.2082465639316951,0.2545336201801132,0.050085111320883245
1.0,0.773,0.2191795085381091,0.2557156609245488,0.05786339800138255
0.9979746370009493,0.7859999999999999,0.2241774260724698,0.25688733068818603,0.05919888228138212
1.0,0.7979999999999999,,0.25311357797968465,0.06165675379614946
0.9401438396801559,1.0,0.01582673885880883,0.4535526354796274,0.06050880473813953
0.9433076997282328,1.0,0.013119533527696792,0.4806544320637508,0.06119182318957201
0.9605054215185118,1.0,0.011453561016243232,0.4126070955855833,0.06660602602265601
0.9494286606426289,1.0,0.011661807580174927,0.4058571514237551,0.06817568304617938
0.9524334385539454,1.0,0.009995835068721365,0.5589802602768549,0.08156034348255778
0.9554327986192396,1.0,0.00978758850478967,0.5022125531548978,0.08898202246704585
0.9898731850047466,1.0,0.009891711786755518,0.5261949827435184,0.09645262356638391
0.9615152168757636,1.0,0.010516451478550603,0.42657934635589906,0.09759060968768911
0.964652554795368,1.0,0.009475218658892127,0.4581592725790205,0.08922797685774832
0.9678905026219504,1.0,0.008642232403165346,0.4918008706023155,0.07775407110200373
0.9696195550142399,1.0,0.007392753019575176,0.43812407304530915,0.08664959964188425
0.981244774063451,1.0,0.008850478967097042,0.37050613766038204,0.09786828059395207
0.9837096509601105,1.0,0.00812161599333611,0.41971591044609796,0.09639008897903122
0.9797463700094933,1.0,0.015410245730945437,0.37358766119801823,0.11874778978745255
1.0,1.0,0.014264889629321117,0.43115935108560705,0.11821830487377931
1.0,1.0,0.01416076634735527,0.4412514645147815,0.11858302361186665
1.0,1.0,0.012703040399833401,0.4851521642083548,0.12120273953261602
1.0,1.0,0.013015410245730944,0.49943358415205985,0.1283066978611807
1.0,1.0,0.012911286963765096,0.43750896959477564,0.12870827013542546
1.0,1.0,0.01530612244897959,0.442042536664652,0.1304802059428498
1.0,1.0,,0.42201664590700166,0.08632331674472742
0.06618758075419752,0.001,0.9507496876301541,0.003952051788467913,0.0002169449355665644
0.07391057645844208,0.002,0.9306538942107454,0.004680414943521126,0.0009517526290218593
0.08155676735971817,0.002,0.9161807580174925,0.004449961900647356,0.0011382998262327042
0.0891499342576791,0.002,0.900978758850479,0.004391447166081215,0.0012521623869440203
0.15744899239492094,0.003,0.9014993752603081,0.004237535824061815,0.0012531547990003067
0.10208047950614828,0.003,0.9176384839650145,0.0037365661759827975,0.001462062585783301
0.11184984831251418,0.003,0.8784881299458559,0.004422611577123934,0.0017135972798540085
0.119473112104641,0.003,0.8991045397750936,0.004085943081855718,0.0020132890299115087
0.10985296191723015,0.004,0.8957725947521865,0.003919909183426246,0.0024031469166806447
0.13496672384796382,0.004,0.8969179508538109,0.003829429618265827,0.0022631165463030986
0.10339380588925269,0.004,0.8839025406080799,0.004425275007220578,0.0023492894598584925
0.1311192734072622,0.004,0.8433985839233652,0.005452611715210549,0.0027261284450560757
0.15923648663654807,0.004,0.8231986672219908,0.005897403189453194,0.003682679515812594
0.12403050291058486,0.005,0.7879008746355685,0.006688950048277205,0.004901924448991096
0.17634593298051351,0.005,0.7692628071636817,0.007174710179851541,0.004884614952098623
0.18514113256478107,0.005,0.7809246147438567,0.005722658922485995,0.0038597477965903993
0.19289284487830768,0.005,0.766347355268638,0.005711931909972548,0.0031562461700043675
0.22428597136359302,0.006,0.7768638067471886,0.005539914805386227,0.0031178929807142573
0.25162837185077713,0.006500000000000001,0.7908163265306122,0.005486440328862449,0.0034202313295854563
0.2171972008669157,0.006999999999999999,0.785506039150354,0.0049537791264988315,0.003321070295902126
0.25265002570838824,0.008,,0.00464016510910436,0.0032207622322605756
1.0,1.0,0.03883798417326114,0.39196603378255257,
1.0,1.0,0.06247396917950854,0.40331855935295896,
1.0,1.0,0.05705955851728447,0.4067693728521134,
1.0,1.0,0.05570595585172844,0.39507420900268725,
1.0,1.0,0.06507705122865472,0.38633842480251923,
1.0,1.0,0.06570179092044981,0.4064040999557833,
1.0,1.0,0.06840899625156185,0.3953949272384927,
1.0,1.0,0.08569346105789255,0.3709837531922874,
1.0,1.0,0.07944606413994168,0.38077094626702146,
1.0,1.0,0.10412328196584755,0.34461340044664746,
1.0,1.0,0.10703873386089129,0.367722987433442,
1.0,1.0,0.10787172011661807,0.35334057113203693,
1.0,1.0,0.1090170762182424,0.33898898773723257,
1.0,1.0,0.11120366513952519,0.34701755602333334,
1.0,1.0,0.12744689712619742,0.3227131914916628,
1.0,1.0,0.13962932111620158,0.3257520240552679,
1.0,1.0,0.13629737609329445,0.3284649335798549,
1.0,1.0,0.1294252394835485,0.3454570807002324,
1.0,1.0,0.1294252394835485,0.3391434902444703,
1.0,1.0,0.18367346938775508,0.32728246795352445,
1.0,1.0,,0.3205282942855606,
1.0,1.0,0.1870054144106622,0.38261972326862803,0.08176005480152192
1.0,1.0,0.1943981674302374,0.4003517925525736,0.08401654563580628
1.0,1.0,0.16982507288629736,0.39805919744252,0.09453009644423682
1.0,1.0,0.17596834652228235,0.3893453525983797,0.11942333052389709
1.0,1.0,0.1850270720533111,0.41194086146156084,0.13874308315198733
1.0,1.0,0.19346105789254475,0.4103192031455938,0.14575891830383678
1.0,1.0,0.18075801749271136,0.4122063933330623,0.15851441321246293
1.0,1.0,0.1910662224073303,0.407914912379214,0.19185805443971707
1.0,1.0,0.18356934610578923,0.44455749950824747,0.2218063740753758
1.0,1.0,0.20376926280716368,0.4083677012894876,0.19920462864663957
1.0,1.0,0.20897542690545606,0.40676029582981316,0.18960442149452583
1.0,1.0,0.19929196168263222,0.3933473151664779,0.2024533679259568
1.0,1.0,0.21053727613494375,0.3815144413010695,0.18258313336354673
1.0,1.0,0.2340691378592253,0.3768802834425746,0.18949955600011423
1.0,1.0,0.23854643898375674,0.3861379771121917,0.195320515153107
1.0,1.0,0.22261557684298205,0.3472416329408615,0.16831003022294158
1.0,1.0,0.21824239900041648,0.36951888595194643,0.17464602779678712
1.0,1.0,0.20522698875468554,0.37200435812947286,0.1891700825619594
1.0,1.0,0.2145980841316118,0.3782000728286193,0.2106296397586659
1.0,1.0,0.217201166180758,0.366034979947023,0.2093237640994441
1.0,1.0,,0.35287278582215464,0.20587468571692236
0.03306162052390334,0.087,0.5753852561432736,0.023721092460190735,0.0073393020708117235
0.06301883654324827,0.087,0.5637234485630986,0.024224199940149592,0.006919147059719761
0.09289924067085421,0.086,0.5499791753436069,0.02445727373180238,0.005540208552153566
0.122726634972686,0.086,0.5358184089962515,0.024982057913526683,0.005483577385403254
0.152524798223034,0.085,0.5196793002915451,0.025975349704354625,0.0061196601190029445
0.18231751324691453,0.084,0.5174927113702624,0.02603214675729655,0.007316948535404815
0.13314463640631288,0.083,0.5094752186588921,0.026406780574283886,0.008166511654836133
0.11795441391343285,0.08199999999999999,0.49375260308204916,0.027525410592827083,0.009305843270034647
0.27191741531332225,0.08199999999999999,0.4861516034985422,0.02731681675780544,0.010348566986118102
0.2020069783740357,0.08199999999999999,0.47678050812161593,0.027636899602049826,0.010668997041158888
0.3394765374593059,0.081,0.46928363182007493,0.02781286540446487,0.012092797087524629
0.37902363360335933,0.08199999999999999,0.4540816326530612,0.028181570187736964,0.014804946211071134
0.41845964871372987,0.08199999999999999,0.456268221574344,0.027562779921124537,0.0164494081473346
0.4399871307624895,0.08199999999999999,0.4355476884631403,0.02676529398592231,0.017314816972102784
0.4967657520052761,0.084,0.47782174094127444,0.024565514325810445,0.017527721735619665
0.5453060067131243,0.084,0.5064556434818825,0.0218833623878517,0.016654415770838198
0.5779872033049159,0.086,0.5070803831736777,0.020516637071389527,0.01712739665075525
0.6242951636761005,0.086,0.5099958350687213,0.019906218909388047,0.01799737557785948
0.6575086864249328,0.08900000000000001,0.5064556434818825,0.020351929673548753,0.018637709911549123
0.694265581740604,0.092,0.5038525614327364,0.019577163332035834,0.018088174232111776
0.7300847339877148,0.091,,0.01812815673970354,0.017330912535081098
0.006483510005359547,0.004,0.971261974177426,0.0032841648738742924,
0.032935913331322765,0.004,0.9710537276134944,0.0032101098908739138,
0.0622569314395394,0.005,0.9639733444398166,0.003344772055208767,
0.08563408637399705,0.005,0.9662640566430653,0.0032257728722373384,
0.11192743996900781,0.006,0.9683465222823823,0.003113486533513187,
0.1382153554643661,0.006,0.9714702207413577,0.003038517088798095,
0.14158823297394518,0.006999999999999999,0.973240316534777,0.002971520456276804,
0.19087490483464856,0.006999999999999999,0.968554768846314,0.002923897182830252,
0.21730079818431716,0.008,0.9721990837151187,0.00281034073693254,
0.2438273419482236,0.01,0.9749062890462307,0.0027347342590672936,
0.5155670448232386,0.011000000000000001,0.9742815493544356,0.0027339508347915312,
0.5135899664780853,0.013000000000000001,0.9751145356101625,0.002691388290969551,
0.511501857733324,0.013999999999999999,0.9777176176593086,0.0026516970796805154,
0.509191657808902,0.016,0.982923781757601,0.0025666835235339668,0.0019306041753831616
0.5067596626805319,0.018000000000000002,0.9854227405247813,0.002478775845734654,0.002124657485763087
0.5051517675028455,0.02,0.9839650145772594,0.0024869614851321755,0.002224518179998589
0.5049327751285732,0.023,0.9868804664723032,0.0024504309123208894,0.0022519426715772338
0.5149255617273643,0.024,0.9881299458558934,0.0023566409378147687,0.002208518347836656
0.5014060307919562,0.027000000000000003,0.988442315701791,0.0022816519871581378,0.002252018310380634
0.4855577982411296,0.028999999999999998,0.9894835485214494,0.002197535800886439,0.002491587747197298
0.4909338205176597,0.032,,0.002048083111533718,0.002644424141375901
0.7193096002964654,0.5589999999999999,0.16920033319450228,0.24451487612906328,0.026440285189111942
0.6982209131414501,0.578,0.1626405664306539,0.24361695583903117,0.023175364246292907
0.7640452106105969,0.6,0.1445231153685964,0.23524834684731358,0.0217594058628408
0.7853115221006288,0.621,0.13588088296543108,0.2525223741357395,0.033266710347940515
0.806577833590661,0.644,0.12796751353602664,0.27300492602275106,0.042926327744543226
0.8055651520911356,0.6679999999999999,0.11432736359850063,0.25597811240231216,0.047982701542651655
0.8045524705916103,0.69,0.11182840483132028,0.2587295509896416,0.04987434014049349
0.8177173300854397,0.7140000000000001,0.10787172011661807,0.26309826388429536,0.05404242043746581
0.8167046485859144,0.735,0.12026239067055393,0.27875384844018614,0.05055600283079847
0.8237934190825916,0.754,0.11422324031653477,0.27423502670334426,0.05203153694191978
0.8268314635811677,0.7709999999999999,0.12255310287380257,0.27277008221174975,0.06512873718691803
0.833920234077845,0.7879999999999999,0.11828404831320281,0.2660606949580714,0.07049305870075084
0.8511358195697757,0.802,0.11037067888379841,0.2585039676726679,0.0657222114991137
0.8501231380702504,0.815,0.10172844648063306,0.2561375879590016,0.059603052611573205
0.8572119085669277,0.8265,0.10256143273635984,0.2550439805871462,0.05572735042201761
0.8511358195697757,0.8340000000000001,0.10703873386089129,0.24481464961873128,0.04982009230511343
0.836958278576421,0.8440000000000001,0.10964181591003747,0.2533500730362321,0.04574501376612202
0.8420216860740477,0.852,0.10880882965431068,0.2513901025114479,0.05331354641932391
0.8450597305726237,0.857,0.10610162432319865,0.2389199444293107,0.05585933076621471
0.8480977750711997,0.863,0.10932944606413994,0.24634660957284013,0.05277726793529279
0.8418752523292163,0.868,,0.2275913764039329,0.04492575746370398
0.023854714263322304,0.0,0.3137234485630987,0.005489119112645749,0.013513067036738557
0.0288099218061322,0.0,0.310807996668055,0.005624488029387149,0.009812567824340502
0.03391541938492365,0.0,0.278009162848813,0.0069042483264722945,0.00816617243903258
0.039141136435249746,0.0,0.2997709287796751,0.006743893457388546,
0.029851123454728665,0.0,0.29810495626822153,0.006136092181603405,
0.04983304694818672,0.0,0.29831320283215323,0.006486763625358844,
0.05523911953553379,0.0,0.27748854643898374,0.007218028434062047,
0.060650193756807004,0.0,,0.006789758492302733,
1.0,1.0,0.08204914618908787,0.3620737577588021,0.11832147453228054
1.0,1.0,0.09298209079550186,0.376637955916379,0.12352913775220788
1.0,1.0,0.07725947521865889,0.37600539368252767,0.13706072689643867
1.0,1.0,0.09287796751353602,0.39029415249532656,0.17302368526733533
1.0,1.0,0.08381924198250729,0.39770714416696545,0.20055835018442683
1.0,1.0,0.07600999583506872,0.39377889860763304,0.21318383970443033
1.0,1.0,0.08840066638900458,0.39283990961989584,0.22895353857853265
1.0,1.0,0.0939192003331945,0.39415178075244456,0.2628642397982631
1.0,1.0,0.10162432319866721,0.3772552417148272,0.2856862562164687
1.0,1.0,0.12755102040816327,0.3467072473939531,0.25875169873917647
1.0,1.0,0.15035401915868388,0.35452724695168963,0.24627417805376328
1.0,1.0,0.15399833402748853,0.3466753329698018,0.2554614207586521
1.0,1.0,0.16482715535193668,0.344554853652811,0.22862223065223622
1.0,1.0,0.17690545605997499,0.32839515638502376,0.23457932214762015
1.0,1.0,0.1812786339025406,0.32327950111912923,0.2378369800635612
1.0,1.0,0.17003331945022904,0.3275476328815712,0.20761442430449886
1.0,1.0,0.17919616826322365,0.33037102135524,0.2138811231528316
1.0,1.0,0.16357767596834652,0.33334440279421645,0.2268083004793756
1.0,1.0,0.18138275718450647,0.3378418742158394,0.24503459299061245
1.0,1.0,0.17982090795501873,0.326047249377379,0.2385968151168304
1.0,1.0,,0.2934706564492871,0.21840171019206323
0.6988568771231519,0.16899999999999998,0.6680549770928779,0.027538220781958434,0.00614064119828955
0.6313839341727778,0.175,0.6552478134110786,0.026556238574660294,0.005841678198200611
0.8045524705916103,0.179,0.6466055810079133,0.027037513884705787,0.006122774442601978
0.7468176754769718,0.185,0.6383798417326114,0.027544574697568585,0.007052289034903142
0.7627143445839206,0.187,0.6415035401915868,0.026509629996430025,0.007729656966268472
0.778605646478922,0.195,0.6255726780508121,0.030326249425564507,0.009211912914869195
0.8182236708352023,0.198,0.6474385672636401,0.03223582026684707,0.010728243439390543
0.797463700094933,0.203,0.6268221574344023,0.03243393207239331,0.012304973703979202
0.8265012281441725,0.209,0.6411911703456893,0.030263466366107786,0.015602588883437228
0.8692628184112793,0.213,0.6612869637650978,0.030389400394116584,0.016032724595088758
0.8511358195697757,0.217,0.6440024989587672,0.03252474188666295,0.02178016275014036
0.876047784458099,0.223,0.6169304456476468,0.034987063794761186,0.025031418952374197
0.8683514050617064,0.23,0.6320283215326947,0.03581554196727463,0.026244206566709286
0.9007572130465171,0.24,0.6234902124114952,0.03619782752093292,0.028349252836160892
0.925674393244563,0.248,0.5967305289462723,0.03870012019329422,0.030042610404779218
0.9428024324208597,0.2575,0.5507080383173677,0.043231063617469555,0.03024136802977564
0.9746829625118666,0.26899999999999996,0.5301957517700958,0.04710532310385108,0.030585857885439494
0.9746829625118666,0.282,0.5136401499375259,0.04563892049484449,0.0321316344729503
0.9955935189911154,0.294,0.5351936693044564,0.04709300152889887,0.031987102195903096
0.9975550830556961,0.306,0.5196793002915451,0.04802709085587533,0.03031012633572986
1.0,0.322,,0.04686360779384035,0.02891961604179315
0.2202352453654917,0.076,0.8373594335693461,0.011419120979229166,0.002060298550276772
0.28358076182099035,0.095,0.8265306122448979,0.011973207527091774,0.0027932793640404754
0.28631880955214695,0.11199999999999999,0.7992503123698459,0.013854645393087691,0.003245596979733541
0.2890020610873643,0.134,0.8017492711370262,0.01405158877342294,0.0038477897393660136
0.2916535245503115,0.155,0.7850895460224906,0.015065264273158886,0.004862104738049723
0.29429615743058285,0.179,0.7526030820491462,0.017068996667477482,0.00650100926517543
0.2969538893920121,0.213,0.7210537276134943,0.01981923979165723,0.008362933925699879
0.29965420461049636,0.2415,0.6834652228238234,0.020458337481564712,0.010934877410617359
0.189550995929874,0.266,0.6612869637650978,0.021689921386227395,0.011662334509923454
0.28099613533701184,0.297,0.6572261557684298,0.02274050270673908,0.008838011331078753
0.37254027448754323,0.325,0.6384839650145773,0.025148812469588354,0.009939172951348947
0.3905764256717243,0.35600000000000004,0.6630570595585172,0.0237802437450867,0.010165807203044686
0.40851293912316705,0.3895,0.663890045814244,0.02246203800974119,0.007518782513872011
0.4262502783772832,0.40950000000000003,0.6840899625156185,0.023030690281473632,0.00849748008170374
0.4420124937615401,0.433,0.6758642232403165,0.02297104941675786,0.00965875048304873
0.4622975877662371,0.45399999999999996,0.6561849229487713,0.02302322394781137,0.009867798558985836
0.48200736728423876,0.479,0.6197417742607247,0.025918328622777202,0.007762521191677428
0.5013021600505498,0.498,0.6296334860474802,0.025633348748177232,0.007289930685456131
0.5184395867843472,0.513,0.637963348604748,0.024669716610535585,0.0050956886334080085
0.5337871597286235,0.536,0.6479591836734693,0.023748607425448435,0.00404369091851667
0.5482397450172493,0.547,,0.02296513679893401,0.003034722074347032
0.9543724198210867,0.779,0.24604331528529777,0.16858956302731828,0.01539967161046849
0.9533901694006219,0.7885,0.251353602665556,0.16357581182135378,0.01327892524888532
0.9523312184833833,0.7979999999999999,0.2893586005830904,0.17841835590212615,0.017469911761537695
0.9512192334360146,0.809,0.2565597667638484,0.1555206111655679,0.02025449190307142
0.9500779413860495,0.82,0.23563098708871302,0.17391597902589837,0.023453831280539707
0.948931282124137,0.828,0.19658475635152017,0.17505011433668355,0.028190088988659733
0.9090595810522256,0.835,0.23000832986255726,0.1886612154963311,0.04121334804895509
0.9467216515994327,0.846,0.25603915035401914,0.1743920978147648,0.04564610137130189
0.9457129296845704,0.853,0.27269887546855476,0.20401333781519357,0.05445650574738301
0.9448049493252811,0.863,0.2756143273635985,0.20516130110037653,0.05912722344530376
0.9108589135405822,0.871,0.2301124531445231,0.24367587923272896,0.06599512052374756
0.9434005626217393,0.88,0.22032486463973344,0.19608044520669973,0.06605451109274751
0.9429590942488363,0.89,0.1642024156601416,0.21124485663567505,0.07365381203745779
0.942718481124549,0.898,0.18356934610578923,0.20124445975735958,0.07528416805810555
0.9426582265753273,0.9059999999999999,0.1337984173261141,0.19391732319771135,0.07584945411238017
0.9483049386166805,0.912,0.12067888379841732,0.17665036439899154,0.07338852008505443
0.9576325960065835,0.92,0.11755518533944188,0.18168697231962047,0.046683600134856174
0.9665443957387064,0.927,0.15576842982090797,0.20953125967149483,0.05010955927482151
0.9736702810123413,0.9329999999999999,0.18273635985006248,0.2094351977376198,0.05531632266526865
0.9779784306476219,0.9390000000000001,0.14993752603082047,0.20886154924105954,0.05463243273067416
0.9818200379160713,0.945,,0.19656779439656102,0.03893508977869545
1.0,1.0,0.41461890878800495,0.6960829075904088,0.23916079963912604
1.0,1.0,0.3892128279883382,0.7444541083616854,0.21989814790577608
1.0,1.0,0.3732819658475635,0.6945455497049533,0.24138347010675296
1.0,1.0,0.35985006247396917,0.6628834474607946,0.3015331146925825
1.0,1.0,0.369533527696793,0.710634475168019,0.3461017864309793
1.0,1.0,0.40920449812578086,0.7254069427053524,0.3510886475528906
1.0,1.0,0.41732611411911696,0.6785140798617666,0.3766679100205233
1.0,1.0,0.43471470220741354,0.6843561093526257,0.4342552073225834
1.0,1.0,0.4498125780924615,0.6698620360205214,0.45412961490387055
1.0,1.0,0.4759475218658892,0.6091439025730364,0.37953137526718045
1.0,1.0,0.4654310703873386,0.6420149869363302,0.427521449073761
1.0,1.0,0.47303206997084546,0.6269901492098306,0.49143206671117945
1.0,1.0,0.5028113286130779,0.6593028518555607,0.4694070404165631
1.0,1.0,0.49219075385256145,0.6117494714807201,0.49443998262374295
1.0,1.0,0.506143273635985,0.6027711569698156,0.4854727023240473
1.0,1.0,0.5405039566847146,0.6168269646273269,0.4167958709654167
1.0,1.0,0.5298833819241983,0.5994805142886332,0.4201967285167874
1.0,1.0,0.5394627238650562,0.6123861859694535,0.4349967122429496
1.0,1.0,0.5366513952519782,0.5937435175334757,0.4414597348712508
1.0,1.0,0.550603915035402,0.6110909238564328,0.4199882444256157
1.0,1.0,,0.5735473263872225,0.42270277351349556
1.0,1.0,0.18940024989587673,0.4898571035279778,0.3147438628168834
1.0,1.0,0.1949187838400666,0.5201203304151994,0.3210307202085766
1.0,1.0,0.18940024989587673,0.4807241223509217,0.344133346133782
1.0,1.0,0.18773427738442316,0.4720489031335909,0.39998024440660307
1.0,1.0,0.1884631403581841,0.46202194148043724,0.4438049965202585
1.0,1.0,0.1950229071220325,0.4403934058716167,0.45732431563083076
1.0,1.0,0.18815077051228654,0.4554165151013165,0.47964020634919496
1.0,1.0,0.20106205747605163,0.4463278085489907,0.528738995421566
1.0,1.0,0.20356101624323197,0.45535510035468946,0.6033949412903238
1.0,1.0,0.20793419408579755,0.4484075378296975,0.5832246098969756
1.0,1.0,0.21407746772178257,0.43178588772167603,0.6240176871346994
1.0,1.0,0.21418159100374842,0.4052914984319444,0.7385772394845485
1.0,1.0,0.22782174094127444,0.42381626214208645,0.7004388495665471
1.0,1.0,0.2273011245314452,0.4298455776409379,0.7130951472719769
1.0,1.0,0.23115368596418157,0.4053815540808506,0.7258600732065069
1.0,1.0,0.24927113702623907,0.3918851227507935,0.6860831271998664
1.0,1.0,0.2509371095376926,0.36457946976477673,0.6722838502720918
1.0,1.0,0.260204081632653,0.3620108462691362,0.6745431974557894
1.0,1.0,0.25197834235735106,0.3649548336061107,0.6991482254906878
1.0,1.0,0.25780924614743855,0.37811060622052195,0.6906079815025952
1.0,1.0,,0.34537466326902777,0.7048906766061767
0.9844830864553732,0.365,0.6498334027488546,0.09052930531134235,0.0002147604068609976
0.9861576565829882,0.4,0.6671178675551852,0.09275332062099578,0.00047909037452528513
0.9898731850047466,0.441,0.6679508538109121,0.09348971819611757,0.0006326905723227442
1.0,0.48,0.6724281549354435,0.09639508956268934,0.0010196741975283836
0.9860967944248666,0.5215,0.6394210745522698,0.0963228306713356,0.001618284712669883
0.9929112295033227,0.56,0.6635776759683465,0.09665815905048167,0.001852931547150424
0.9859899565266668,0.5965,0.6410870470637234,0.09282331991318117,0.002406043176218827
0.9859917793533659,0.626,0.560079133694294,0.08593852403175452,0.0033606842480668735
0.9860669203206307,0.653,0.5686172428154935,0.08128951461975147,0.004894063000379754
0.9898731850047466,0.677,0.6307788421491045,0.0715684061299256,0.0045720089946543275
0.9865465262788059,0.6990000000000001,0.6437942523948355,0.07246556066690621,0.005167045872926128
0.9870058786069906,0.7190000000000001,0.6245314452311536,0.0700668773758985,0.005959819135656913
0.9908858665042719,0.7340000000000001,0.5810079133694294,0.07243068365717864,0.00694775616727526
0.9884913810986443,0.7484999999999999,0.5739275301957517,0.07337983118476675,0.007587367565314047
0.9895148982902146,0.765,0.47782174094127444,0.07325358815174347,0.008040736504459689
0.9797463700094933,0.773,0.5009371095376925,0.07164791118886879,0.0070215706711637205
0.9919827018364078,0.787,0.4285714285714285,0.07205456178791847,0.005633408234371237
0.9929112295033227,0.797,0.43408996251561843,0.07185183518560917,0.005970272329147511
0.9929112295033227,0.809,0.41097459391920027,0.0749512559074275,0.006007115196943591
0.996285585527891,0.816,0.4014993752603082,0.07765290895872165,0.006309585557973636
0.9977650119305477,0.8240000000000001,,0.07550720614178368,0.0060550809898353005
0.818730011584965,0.569,0.22719700124947936,0.11360326981381193,0.015362829662428591
0.9033028918000239,0.586,0.2071012078300708,0.11871063022634908,0.014435204648017626
0.909671038141639,0.611,0.20730945439400247,0.12754243773476534,0.016079611706846266
0.915986221240829,0.63,0.21043315285297792,0.13596868581808932,0.018210277780645497
0.9222721378446826,0.6459999999999999,0.2071012078300708,0.14640808225790736,0.02064953603157439
0.9285525859684389,0.664,0.20939192003331944,0.1498793576828641,0.022545253363155413
0.9913537253570526,0.682,0.21376509787588505,0.15193297603984773,0.02639834734613692
0.9411973322441121,0.696,0.22501041232819657,0.15594968394098044,0.03128864617587397
0.9476157075881035,0.711,0.23563098708871302,0.15476725694027677,0.03458389849765328
0.9894681124049365,0.726,0.23771345272802996,0.15782531540962622,0.033233419825671504
0.996961955501424,0.736,0.23771345272802996,0.16705104637305848,0.040229508484929115
0.9934362035926766,0.747,0.239067055393586,0.1703785861842506,0.043598827621191605
0.9909732609176811,0.759,0.24531445231153684,0.1817095296856772,0.0465846719866791
0.9943348065212804,0.7709999999999999,0.2416701374427322,0.18162867659235835,0.049077980143078785
0.9945512165577289,0.779,0.2541649312786339,0.18647083345122195,0.04732454505699221
0.9959492740018986,0.789,0.2358392336526447,0.18986202829539606,0.04641831844968702
0.9984805726781122,0.8009999999999999,0.23354852144939606,0.19295028234850375,0.04766021172808553
0.9989873185004747,0.8079999999999999,0.23167430237401082,0.19568374070655348,0.05252651474305677
0.9981771733008543,0.8170000000000001,0.2467721782590587,0.20118242700070366,0.05822382694802398
0.9989873185004747,0.8270000000000001,0.24947938359017074,0.20077972587199525,0.062438741837460385
1.0,0.836,,0.1863501669930693,0.057332388593866516
0.1590311452088893,0.005,0.8028946272386505,0.008869873063636975,0.001548037712052417
0.18580779092273353,0.006,0.8543315285297792,0.007632964616318612,0.0014659039835308231
0.20355497344102513,0.006999999999999999,0.8190337359433568,0.008156115609977347,0.0017541888258710682
0.22124913195600146,0.008,0.7787380258225739,0.009910058296692904,0.0023094660731338298
0.23891407460971656,0.01,0.7927946688879633,0.00949874848140934,0.0024424400165614884
0.25657356903696416,0.013000000000000001,0.8040399833402748,0.009027276355448081,0.0023875990462227984
0.2698566388422331,0.016,0.8293419408579759,0.007650795654114851,0.002399711880989618
0.29197630665147023,0.019,0.831945022907122,0.009073996465175762,0.0027374782233539935
0.30977376880621316,0.024,0.7966472303206997,0.010517796805834477,0.0035203821367998556
